(1.0E-12,10.0,0.05)(39.7077060090609 71.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(38.93567694988776 72.0 4835.0 4834.998000000001  )
(1.0E-12,10.0,0.05)(38.9306098910841 73.0 4835.0 4835.000999999999  )
(1.0E-12,10.0,0.05)(38.03783812248735 75.0 4835.0 4835.000000000001  )
(1.0E-12,10.0,0.05)(37.45653865439341 75.0 4835.0 4834.998999999999  )
(1.0E-12,10.0,0.05)(37.45150259337345 76.0 4835.0 4835.002  )
(1.0E-12,10.0,0.05)(36.562043767073284 78.0 4835.0 4835.001999999999  )
(1.0E-12,10.0,0.05)(37.206402726688694 77.0 4835.0 4834.999  )
(1.0E-12,10.0,0.05)(36.318211123528684 79.0 4835.0 4835.000000000001  )
(1.0E-12,10.0,0.05)(36.318211123528684 81.0 4835.0 4834.998  )
(1.0E-12,10.0,0.05)(36.26474396752113 84.0 4835.0 4834.9980000000005  )
(1.0E-12,10.0,0.05)(36.17949597406877 85.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(35.852210717816675 90.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(35.80787268283507 91.0 4835.0 4834.9980000000005  )
(1.0E-12,10.0,0.05)(34.753261108865075 96.0 4835.0 4834.999999999999  )
(1.0E-12,10.0,0.05)(34.22074098842331 98.0 4835.0 4835.000000000002  )
(1.0E-12,10.0,0.05)(33.48395498613244 104.0 4835.0 4834.997000000002  )
(1.0E-12,10.0,0.05)(32.83273823198291 106.0 4835.0 4834.999  )
(1.0E-12,10.0,0.05)(32.74326904571965 107.0 4834.998000000002 4835.0019999999995  )
(1.0E-12,10.0,0.05)(32.338207166149516 110.0 4834.998000000002 4835.001  )
(1.0E-12,10.0,0.05)(31.380059648058626 112.0 4834.998000000002 4835.002  )
(1.0E-12,10.0,0.05)(31.32757651311278 115.0 4834.999 4834.999999999999  )
(1.0E-12,10.0,0.05)(32.338207166149516 111.0 4834.999 4834.999  )
(1.0E-12,10.0,0.05)(31.380059648058626 113.0 4834.999 4834.999000000002  )
(1.0E-12,10.0,0.05)(31.32757651311278 116.0 4834.999 4835.001999999999  )
(1.0E-12,10.0,0.05)(30.77978767420237 123.0 4834.999 4835.0  )
(1.0E-12,10.0,0.05)(30.204384994078676 124.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(29.625449163528696 127.0 4835.0 4834.999999999999  )
(1.0E-12,10.0,0.05)(29.78727459183771 124.0 4834.9990000000025 4834.999  )
(1.0E-12,10.0,0.05)(29.78727459183771 126.0 4835.002000000001 4835.001  )
(1.0E-12 10.0 0.05)(29.659676488228687 237.04834.999000000001 4835.001999999999)
(1.0E-12,10.0,0.060000000000000005)(75.55886452159102 1.0 4987.0 4987.0  )
(1.0E-12,10.0,0.060000000000000005)(75.55886452159102 3.0 4986.999999999999 4986.999999999999  )
(1.0E-12,10.0,0.060000000000000005)(75.55886452159102 5.0 4987.0 4987.0  )
(1.0E-12,10.0,0.060000000000000005)(75.55886452159102 7.0 4987.0 4987.0  )
(1.0E-12,10.0,0.060000000000000005)(75.55886452159102 9.0 4987.0 4987.0  )
(1.0E-12,10.0,0.060000000000000005)(75.19649031244467 13.0 4987.0 4986.999  )
(1.0E-12,10.0,0.060000000000000005)(75.19506251595767 14.0 4987.0 4986.999  )
(1.0E-12,10.0,0.060000000000000005)(73.3838426537681 23.0 4987.0 4987.0  )
(1.0E-12,10.0,0.060000000000000005)(67.3716092145616 25.0 4987.0 4987.0  )
(1.0E-12,10.0,0.060000000000000005)(67.53272670916624 26.0 4987.0 4987.001  )
(1.0E-12,10.0,0.060000000000000005)(66.80525178130122 28.0 4987.0 4987.0  )
(1.0E-12,10.0,0.060000000000000005)(67.24992222873779 29.0 4987.0 4987.0  )
(1.0E-12,10.0,0.060000000000000005)(62.35150962530434 31.0 4987.0 4987.0  )
(1.0E-12,10.0,0.060000000000000005)(59.467688793926676 34.0 4987.0 4987.000999999999  )
(1.0E-12,10.0,0.060000000000000005)(58.93250768328347 35.0 4987.0 4987.000999999999  )
(1.0E-12,10.0,0.060000000000000005)(56.979831732083966 37.0 4987.000000000001 4987.000999999999  )
(1.0E-12,10.0,0.060000000000000005)(56.96010293147102 39.0 4987.000000000001 4987.0  )
(1.0E-12,10.0,0.060000000000000005)(53.325468559926065 40.0 4987.0 4987.0  )
